Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","1996","1996","","108.13","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","1997","1997","","108.07","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","1998","1998","","108.28","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","1999","1999","","108.8","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2000","2000","","104.66","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2001","2001","","107.6","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2002","2002","","110.34","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2003","2003","","111.81","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2004","2004","","112.46","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2005","2005","","112.27","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2006","2006","","111.75","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2007","2007","","110.11","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2008","2008","","114.12","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2009","2009","","109.2","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2010","2010","","101.21","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2011","2011","","104.03","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2012","2012","","102.36","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2013","2013","","100.82","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2014","2014","","100.26","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2015","2015","","100.38","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2016","2016","","99.36","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2017","2017","","98.17","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2018","2018","","97.05","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2019","2019","","95.94","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2020","2020","","95.8","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2021","2021","","91.76","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2022","2022","","90.11","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2023","2023","","88.28","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1961","1961","","82.14","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1962","1962","","81.08","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1963","1963","","98.86","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1964","1964","","124.46","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1965","1965","","101.7","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1966","1966","","115.93","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1967","1967","","130.42","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1968","1968","","142.24","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1969","1969","","167.85","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1970","1970","","198.43","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1971","1971","","206.25","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1972","1972","","132.28","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1973","1973","","117.35","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1974","1974","","103.13","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1975","1975","","126.24","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1976","1976","","100.28","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1977","1977","","118.77","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1978","1978","","89.61","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1979","1979","","108.82","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1980","1980","","115.93","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1981","1981","","78.23","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1982","1982","","98.15","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1983","1983","","118.06","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1984","1984","","69.66","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1985","1985","","101.5","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1986","1986","","89.51","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1987","1987","","78.64","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1988","1988","","58.78","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1989","1989","","54.38","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1990","1990","","48.46","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1991","1991","","29.16","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1992","1992","","42.67","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1993","1993","","51.21","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1994","1994","","39.12","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1995","1995","","42.67","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1996","1996","","100.99","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1997","1997","","41.25","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1998","1998","","86.77","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1999","1999","","49.78","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01640","Cocoa beans","2000","2000","","46.94","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01640","Cocoa beans","2001","2001","","72.54","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01640","Cocoa beans","2002","2002","","53.34","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01640","Cocoa beans","2003","2003","","36.27","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01640","Cocoa beans","2004","2004","","154.33","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01640","Cocoa beans","2005","2005","","376.94","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01640","Cocoa beans","2006","2006","","519.18","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01640","Cocoa beans","2007","2007","","554.74","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01640","Cocoa beans","2008","2008","","789.44","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01640","Cocoa beans","2009","2009","","746.77","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01640","Cocoa beans","2010","2010","","721.88","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01640","Cocoa beans","2011","2011","","1013.47","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01640","Cocoa beans","2012","2012","","245.37","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01640","Cocoa beans","2013","2013","","106.68","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01640","Cocoa beans","2014","2014","","157.76","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01640","Cocoa beans","2015","2015","","71.12","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01640","Cocoa beans","2016","2016","","71.12","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01640","Cocoa beans","2017","2017","","60.45","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01640","Cocoa beans","2018","2018","","53.34","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01640","Cocoa beans","2019","2019","","75.39","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01640","Cocoa beans","2020","2020","","92.46","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01640","Cocoa beans","2021","2021","","71.12","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01640","Cocoa beans","2022","2022","","113.79","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01640","Cocoa beans","2023","2023","","106.68","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1961","1961","","366.93","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1962","1962","","355.85","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1963","1963","","425.99","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1964","1964","","524.91","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1965","1965","","417.28","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1966","1966","","459.59","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1967","1967","","497.01","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1968","1968","","520.07","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1969","1969","","589.71","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1970","1970","","672.32","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1971","1971","","676.76","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1972","1972","","421.86","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1973","1973","","364.49","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1974","1974","","312.27","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1975","1975","","372.93","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1976","1976","","289.15","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1977","1977","","334.34","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1978","1978","","246.22","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1979","1979","","291.43","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1980","1980","","301.87","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1981","1981","","197.48","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1982","1982","","239.64","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1983","1983","","278.62","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1984","1984","","158.98","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1985","1985","","224.35","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1986","1986","","191.88","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1987","1987","","163.53","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1988","1988","","118.6","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1989","1989","","106.5","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1990","1990","","92.18","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1991","1991","","53.89","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1992","1992","","76.66","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1993","1993","","92.57","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1994","1994","","70.45","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1995","1995","","73.58","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1996","1996","","167.79","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1997","1997","","66.4","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1998","1998","","135.77","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01640","Cocoa beans","1999","1999","","75.73","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01640","Cocoa beans","2000","2000","","69.46","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01640","Cocoa beans","2001","2001","","104.55","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01640","Cocoa beans","2002","2002","","74.95","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01640","Cocoa beans","2003","2003","","49.69","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01640","Cocoa beans","2004","2004","","206.06","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01640","Cocoa beans","2005","2005","","490.53","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01640","Cocoa beans","2006","2006","","656.97","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01640","Cocoa beans","2007","2007","","681.81","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01640","Cocoa beans","2008","2008","","942.78","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01640","Cocoa beans","2009","2009","","866.9","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01640","Cocoa beans","2010","2010","","815.51","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01640","Cocoa beans","2011","2011","","1114.49","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01640","Cocoa beans","2012","2012","","262.82","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01640","Cocoa beans","2013","2013","","111.37","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01640","Cocoa beans","2014","2014","","160.57","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01640","Cocoa beans","2015","2015","","70.59","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01640","Cocoa beans","2016","2016","","68.84","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01640","Cocoa beans","2017","2017","","57.07","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01640","Cocoa beans","2018","2018","","49.12","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01640","Cocoa beans","2019","2019","","67.75","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01640","Cocoa beans","2020","2020","","81.11","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01640","Cocoa beans","2021","2021","","60.93","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01640","Cocoa beans","2022","2022","","95.22","E","Estimated value"
"QI","Production Indices","768","Togo","434","Gross per capita Production Index Number (2014-2016 = 100)","01640","Cocoa beans","2023","2023","","87.21","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01460","Coconuts, in shell","1961","1961","","328.12","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01460","Coconuts, in shell","1962","1962","","187.5","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01460","Coconuts, in shell","1963","1963","","234.38","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01460","Coconuts, in shell","1964","1964","","281.25","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01460","Coconuts, in shell","1965","1965","","187.5","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01460","Coconuts, in shell","1966","1966","","187.5","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01460","Coconuts, in shell","1967","1967","","178.13","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01460","Coconuts, in shell","1968","1968","","167.81","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01460","Coconuts, in shell","1969","1969","","187.5","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01460","Coconuts, in shell","1970","1970","","159.38","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01460","Coconuts, in shell","1971","1971","","117.19","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01460","Coconuts, in shell","1972","1972","","117.19","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01460","Coconuts, in shell","1973","1973","","120","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01460","Coconuts, in shell","1974","1974","","126.56","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01460","Coconuts, in shell","1975","1975","","121.88","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01460","Coconuts, in shell","1976","1976","","124.69","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01460","Coconuts, in shell","1977","1977","","126.56","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01460","Coconuts, in shell","1978","1978","","126.56","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01460","Coconuts, in shell","1979","1979","","129.38","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01460","Coconuts, in shell","1980","1980","","131.25","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01460","Coconuts, in shell","1981","1981","","131.25","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01460","Coconuts, in shell","1982","1982","","131.25","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01460","Coconuts, in shell","1983","1983","","131.25","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01460","Coconuts, in shell","1984","1984","","131.25","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01460","Coconuts, in shell","1985","1985","","131.25","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01460","Coconuts, in shell","1986","1986","","131.25","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01460","Coconuts, in shell","1987","1987","","131.25","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01460","Coconuts, in shell","1988","1988","","131.25","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01460","Coconuts, in shell","1989","1989","","131.25","E","Estimated value"
"QI","Production Indices","768","Togo","432","Gross Production Index Number (2014-2016 = 100)","01460","Coconuts, in shell","1990","1990","","161.24","E","Estimated value"
