Code Domaine,Domaine,Code zone (M49),Zone,Code année,Année,Code Produit,Produit,Code Mois,Mois,Code Élément,Élément,Unité,Valeur,Symbole,Description du Symbole,Note
"CP","Indices de Prix à la Consommation","768","Togo","2022","2022","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","6125","Valeur","","130.975733","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2022","2022","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","6125","Valeur","","131.350485","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2022","2022","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","6125","Valeur","","131.537861","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2022","2022","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","6125","Valeur","","128.82091","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2022","2022","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","6125","Valeur","","126.10396","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2022","2022","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","6125","Valeur","","122.918571","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2022","2022","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","6125","Valeur","","125.916584","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2022","2022","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","6125","Valeur","","129.101974","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","6125","Valeur","","130.600981","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","6125","Valeur","","126.853464","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","6125","Valeur","","128.446159","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","6125","Valeur","","133.224243","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","6125","Valeur","","133.786371","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","6125","Valeur","","135.753818","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","6125","Valeur","","138.845519","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","6125","Valeur","","131.444173","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","6125","Valeur","","128.258783","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","6125","Valeur","","129.542307","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","6125","Valeur","","130.170017","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","6125","Valeur","","133.064974","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2024","2024","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","6125","Valeur","","131.106896","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2024","2024","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","6125","Valeur","","132.343577","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2024","2024","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","6125","Valeur","","131.631548","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2024","2024","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","6125","Valeur","","138.639406","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2024","2024","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","6125","Valeur","","144.654171","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2024","2024","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","6125","Valeur","","148.495377","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2024","2024","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","6125","Valeur","","150.294185","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2024","2024","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","6125","Valeur","","143.248852","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2024","2024","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","6125","Valeur","","137.721264","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2024","2024","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","6125","Valeur","","134.629562","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2024","2024","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","6125","Valeur","","134.423449","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2024","2024","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","6125","Valeur","","136.081725","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2025","2025","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","6125","Valeur","","142.944836","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2025","2025","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","6125","Valeur","","141.365335","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2025","2025","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","6125","Valeur","","141.49696","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2000","2000","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7001","Janvier","6125","Valeur","","69.598582","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2000","2000","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7002","Février","6125","Valeur","","69.570727","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2000","2000","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7003","Mars","6125","Valeur","","68.158799","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2000","2000","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7004","Avril","6125","Valeur","","68.148895","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2000","2000","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7005","Mai","6125","Valeur","","68.548766","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2000","2000","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7006","Juin","6125","Valeur","","68.140229","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2000","2000","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7007","Juillet","6125","Valeur","","67.024181","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2000","2000","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7008","Août","6125","Valeur","","65.647535","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2000","2000","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7009","Septembre","6125","Valeur","","64.527154","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2000","2000","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7010","Octobre","6125","Valeur","","64.44359","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2000","2000","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7011","Novembre","6125","Valeur","","64.693045","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2000","2000","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7012","Décembre","6125","Valeur","","65.612872","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2001","2001","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7001","Janvier","6125","Valeur","","66.974042","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2001","2001","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7002","Février","6125","Valeur","","67.804733","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2001","2001","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7003","Mars","6125","Valeur","","68.735083","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2001","2001","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7004","Avril","6125","Valeur","","69.585583","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2001","2001","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7005","Mai","6125","Valeur","","70.387181","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2001","2001","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7006","Juin","6125","Valeur","","70.694822","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2001","2001","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7007","Juillet","6125","Valeur","","71.960667","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2001","2001","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7008","Août","6125","Valeur","","71.620839","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2001","2001","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7009","Septembre","6125","Valeur","","69.455594","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2001","2001","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7010","Octobre","6125","Valeur","","68.80503","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2001","2001","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7011","Novembre","6125","Valeur","","69.498304","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2001","2001","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7012","Décembre","6125","Valeur","","70.110491","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2002","2002","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7001","Janvier","6125","Valeur","","71.404191","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2002","2002","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7002","Février","6125","Valeur","","70.81924","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2002","2002","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7003","Mars","6125","Valeur","","71.655503","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2002","2002","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7004","Avril","6125","Valeur","","73.031529","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2002","2002","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7005","Mai","6125","Valeur","","74.070203","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2002","2002","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7006","Juin","6125","Valeur","","73.711805","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2002","2002","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7007","Juillet","6125","Valeur","","72.311637","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2002","2002","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7008","Août","6125","Valeur","","71.294628","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2002","2002","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7009","Septembre","6125","Valeur","","70.360565","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2002","2002","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7010","Octobre","6125","Valeur","","70.723915","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2002","2002","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7011","Novembre","6125","Valeur","","70.619305","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2002","2002","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7012","Décembre","6125","Valeur","","71.198684","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2003","2003","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7001","Janvier","6125","Valeur","","71.269869","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2003","2003","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7002","Février","6125","Valeur","","71.082313","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2003","2003","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7003","Mars","6125","Valeur","","70.962228","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2003","2003","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7004","Avril","6125","Valeur","","71.64498","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2003","2003","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7005","Mai","6125","Valeur","","73.24013","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2003","2003","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7006","Juin","6125","Valeur","","73.3695","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2003","2003","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7007","Juillet","6125","Valeur","","72.091894","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2003","2003","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7008","Août","6125","Valeur","","70.528931","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2003","2003","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7009","Septembre","6125","Valeur","","69.788613","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2003","2003","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7010","Octobre","6125","Valeur","","69.756425","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2003","2003","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7011","Novembre","6125","Valeur","","69.492114","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2003","2003","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7012","Décembre","6125","Valeur","","69.965027","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2004","2004","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7001","Janvier","6125","Valeur","","70.700393","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2004","2004","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7002","Février","6125","Valeur","","70.526455","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2004","2004","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7003","Mars","6125","Valeur","","70.090064","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2004","2004","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7004","Avril","6125","Valeur","","70.907137","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2004","2004","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7005","Mai","6125","Valeur","","71.904339","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2004","2004","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7006","Juin","6125","Valeur","","72.082609","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2004","2004","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7007","Juillet","6125","Valeur","","71.9161","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2004","2004","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7008","Août","6125","Valeur","","72.047327","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2004","2004","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7009","Septembre","6125","Valeur","","70.522122","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2004","2004","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7010","Octobre","6125","Valeur","","71.313817","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2004","2004","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7011","Novembre","6125","Valeur","","71.828821","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2004","2004","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7012","Décembre","6125","Valeur","","72.706556","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2005","2005","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7001","Janvier","6125","Valeur","","74.94051","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2005","2005","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7002","Février","6125","Valeur","","75.15592","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2005","2005","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7003","Mars","6125","Valeur","","75.042025","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2005","2005","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7004","Avril","6125","Valeur","","75.727253","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2005","2005","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7005","Mai","6125","Valeur","","77.355829","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2005","2005","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7006","Juin","6125","Valeur","","77.284026","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2005","2005","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7007","Juillet","6125","Valeur","","77.887546","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2005","2005","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7008","Août","6125","Valeur","","76.377817","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2005","2005","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7009","Septembre","6125","Valeur","","74.906465","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2005","2005","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7010","Octobre","6125","Valeur","","76.5239","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2005","2005","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7011","Novembre","6125","Valeur","","76.759118","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2005","2005","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7012","Décembre","6125","Valeur","","76.68422","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2006","2006","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7001","Janvier","6125","Valeur","","77.881356","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2006","2006","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7002","Février","6125","Valeur","","77.659137","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2006","2006","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7003","Mars","6125","Valeur","","77.329832","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2006","2006","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7004","Avril","6125","Valeur","","78.449594","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2006","2006","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7005","Mai","6125","Valeur","","79.375611","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2006","2006","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7006","Juin","6125","Valeur","","79.170104","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2006","2006","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7007","Juillet","6125","Valeur","","77.344687","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2006","2006","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7008","Août","6125","Valeur","","77.823171","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2006","2006","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7009","Septembre","6125","Valeur","","78.53811","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2006","2006","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7010","Octobre","6125","Valeur","","76.658222","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2006","2006","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7011","Novembre","6125","Valeur","","76.996812","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2006","2006","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7012","Décembre","6125","Valeur","","77.80522","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2007","2007","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7001","Janvier","6125","Valeur","","78.721952","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2007","2007","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7002","Février","6125","Valeur","","78.046009","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2007","2007","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7003","Mars","6125","Valeur","","77.982871","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2007","2007","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7004","Avril","6125","Valeur","","78.17476","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2007","2007","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7005","Mai","6125","Valeur","","79.058066","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2007","2007","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7006","Juin","6125","Valeur","","79.154629","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2007","2007","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7007","Juillet","6125","Valeur","","80.383954","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2007","2007","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7008","Août","6125","Valeur","","77.79903","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2007","2007","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7009","Septembre","6125","Valeur","","77.048189","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2007","2007","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7010","Octobre","6125","Valeur","","76.897773","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2007","2007","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7011","Novembre","6125","Valeur","","80.146879","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2007","2007","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7012","Décembre","6125","Valeur","","80.46009","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2008","2008","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7001","Janvier","6125","Valeur","","81.868304","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2008","2008","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7002","Février","6125","Valeur","","81.592851","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2008","2008","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7003","Mars","6125","Valeur","","81.71046","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2008","2008","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7004","Avril","6125","Valeur","","84.071308","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2008","2008","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7005","Mai","6125","Valeur","","86.434013","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2008","2008","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7006","Juin","6125","Valeur","","85.836682","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2008","2008","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7007","Juillet","6125","Valeur","","87.156999","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2008","2008","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7008","Août","6125","Valeur","","90.135604","X","Chiffre de source externe","base year is 2015"
